Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
37039.000,747.615,301.802,156.982,1.923,0.854,37726.000,217.162,0.761,0.982,0.833,0.720,0.008,0.001,0.518,0.995,HOROZ
37089.000,759.483,304.377,156.343,1.947,0.858,37537.000,217.309,0.675,0.988,0.808,0.714,0.008,0.001,0.510,0.992,HOROZ
37430.000,748.578,299.056,160.735,1.861,0.843,37902.000,218.306,0.661,0.988,0.839,0.730,0.008,0.001,0.533,0.991,HOROZ
37454.000,772.679,297.627,162.149,1.836,0.839,38113.000,218.376,0.802,0.983,0.788,0.734,0.008,0.001,0.538,0.988,HOROZ
37471.000,763.682,314.368,152.439,2.062,0.875,38008.000,218.425,0.624,0.986,0.807,0.695,0.008,0.001,0.483,0.996,HOROZ
37503.000,766.505,308.161,155.363,1.983,0.864,38070.000,218.518,0.677,0.985,0.802,0.709,0.008,0.001,0.503,0.997,HOROZ
37600.000,749.282,299.167,161.112,1.857,0.843,38280.000,218.801,0.678,0.982,0.842,0.731,0.008,0.001,0.535,0.993,HOROZ
37736.000,791.577,297.390,165.751,1.794,0.830,38887.000,219.196,0.797,0.970,0.757,0.737,0.008,0.001,0.543,0.975,HOROZ
37776.000,727.307,283.072,170.484,1.660,0.798,38194.000,219.312,0.748,0.989,0.897,0.775,0.007,0.002,0.600,0.997,HOROZ
37781.000,738.792,283.235,170.206,1.664,0.799,38242.000,219.327,0.729,0.988,0.870,0.774,0.008,0.002,0.600,0.998,HOROZ
37789.000,766.378,313.568,154.341,2.032,0.870,38251.000,219.350,0.781,0.988,0.809,0.700,0.008,0.001,0.489,0.994,HOROZ
37972.000,778.569,317.140,153.909,2.061,0.874,38615.000,219.881,0.603,0.983,0.787,0.693,0.008,0.001,0.481,0.991,HOROZ
38060.000,755.921,304.426,159.340,1.911,0.852,38480.000,220.135,0.703,0.989,0.837,0.723,0.008,0.001,0.523,0.999,HOROZ
38110.000,861.568,310.178,157.489,1.970,0.862,39200.000,220.280,0.644,0.972,0.645,0.710,0.008,0.001,0.504,0.993,HOROZ
38253.000,754.503,292.314,167.559,1.745,0.819,38857.000,220.693,0.809,0.984,0.844,0.755,0.008,0.002,0.570,0.994,HOROZ
38294.000,771.058,306.007,160.386,1.908,0.852,38844.000,220.811,0.827,0.986,0.809,0.722,0.008,0.001,0.521,0.993,HOROZ
38427.000,756.323,306.534,160.592,1.909,0.852,38773.000,221.194,0.797,0.991,0.844,0.722,0.008,0.001,0.521,0.994,HOROZ
38427.000,756.323,306.534,160.592,1.909,0.852,38773.000,221.194,0.797,0.991,0.844,0.722,0.008,0.001,0.521,0.994,HOROZ
38470.000,762.336,304.589,162.012,1.880,0.847,38914.000,221.318,0.802,0.989,0.832,0.727,0.008,0.001,0.528,0.993,HOROZ
38532.000,775.776,316.713,155.315,2.039,0.872,39015.000,221.496,0.675,0.988,0.805,0.699,0.008,0.001,0.489,0.997,HOROZ
38637.000,771.623,315.088,156.746,2.010,0.867,39096.000,221.798,0.605,0.988,0.815,0.704,0.008,0.001,0.496,0.996,HOROZ
38833.000,768.636,299.961,166.746,1.799,0.831,39550.000,222.359,0.790,0.982,0.826,0.741,0.008,0.001,0.550,0.989,HOROZ
38891.000,791.343,319.500,156.870,2.037,0.871,39651.000,222.525,0.650,0.981,0.780,0.696,0.008,0.001,0.485,0.988,HOROZ
38891.000,791.343,319.500,156.870,2.037,0.871,39651.000,222.525,0.650,0.981,0.780,0.696,0.008,0.001,0.485,0.988,HOROZ
38970.000,770.803,314.183,158.680,1.980,0.863,39358.000,222.751,0.630,0.990,0.824,0.709,0.008,0.001,0.503,0.995,HOROZ
39158.000,742.484,281.334,178.560,1.576,0.773,39590.000,223.288,0.694,0.989,0.893,0.794,0.007,0.002,0.630,0.992,HOROZ
39202.000,792.773,321.831,158.031,2.037,0.871,40240.000,223.413,0.663,0.974,0.784,0.694,0.008,0.001,0.482,0.981,HOROZ
39211.000,771.196,315.478,158.821,1.986,0.864,39693.000,223.439,0.703,0.988,0.828,0.708,0.008,0.001,0.502,0.996,HOROZ
39377.000,777.438,312.403,161.886,1.930,0.855,39983.000,223.911,0.741,0.985,0.819,0.717,0.008,0.001,0.514,0.991,HOROZ
39407.000,778.877,309.939,164.154,1.888,0.848,40004.000,223.997,0.732,0.985,0.816,0.723,0.008,0.001,0.522,0.986,HOROZ
39441.000,762.355,298.836,169.158,1.767,0.824,39892.000,224.093,0.694,0.989,0.853,0.750,0.008,0.001,0.562,0.993,HOROZ
39474.000,778.662,314.899,160.744,1.959,0.860,39998.000,224.187,0.605,0.987,0.818,0.712,0.008,0.001,0.507,0.993,HOROZ
39539.000,798.227,317.269,161.375,1.966,0.861,40420.000,224.372,0.589,0.978,0.780,0.707,0.008,0.001,0.500,0.983,HOROZ
39557.000,765.521,303.640,167.208,1.816,0.835,40200.000,224.423,0.813,0.984,0.848,0.739,0.008,0.001,0.546,0.992,HOROZ
39596.000,789.504,318.048,159.853,1.990,0.865,40203.000,224.533,0.658,0.985,0.798,0.706,0.008,0.001,0.498,0.992,HOROZ
39623.000,764.058,289.416,176.084,1.644,0.794,40333.000,224.610,0.696,0.982,0.853,0.776,0.007,0.002,0.602,0.990,HOROZ
39649.000,791.745,308.264,165.553,1.862,0.844,40470.000,224.684,0.684,0.980,0.795,0.729,0.008,0.001,0.531,0.989,HOROZ
39657.000,798.425,331.247,152.897,2.166,0.887,40152.000,224.706,0.790,0.988,0.782,0.678,0.008,0.001,0.460,0.997,HOROZ
39709.000,810.463,330.612,153.597,2.152,0.886,40385.000,224.853,0.612,0.983,0.760,0.680,0.008,0.001,0.463,0.996,HOROZ
39762.000,776.760,304.811,167.266,1.822,0.836,40364.000,225.003,0.635,0.985,0.828,0.738,0.008,0.001,0.545,0.993,HOROZ
39767.000,799.830,334.273,153.246,2.181,0.889,40598.000,225.018,0.613,0.980,0.781,0.673,0.008,0.001,0.453,0.988,HOROZ
39768.000,785.134,314.381,162.393,1.936,0.856,40336.000,225.020,0.797,0.986,0.811,0.716,0.008,0.001,0.512,0.992,HOROZ
39788.000,764.430,296.234,174.584,1.697,0.808,40559.000,225.077,0.773,0.981,0.856,0.760,0.007,0.002,0.577,0.980,HOROZ
39815.000,787.804,319.731,161.079,1.985,0.864,40483.000,225.153,0.628,0.984,0.806,0.704,0.008,0.001,0.496,0.984,HOROZ
39817.000,772.004,312.169,163.004,1.915,0.853,40310.000,225.159,0.629,0.988,0.840,0.721,0.008,0.001,0.520,0.996,HOROZ
39845.000,839.384,316.963,161.959,1.957,0.860,40836.000,225.238,0.809,0.976,0.711,0.711,0.008,0.001,0.505,0.988,HOROZ
39889.000,774.676,318.639,159.822,1.994,0.865,40193.000,225.362,0.730,0.992,0.835,0.707,0.008,0.001,0.500,0.997,HOROZ
39931.000,785.747,320.986,159.582,2.011,0.868,40451.000,225.481,0.805,0.987,0.813,0.702,0.008,0.001,0.493,0.993,HOROZ
40022.000,814.562,303.955,170.887,1.779,0.827,40845.000,225.738,0.670,0.980,0.758,0.743,0.008,0.001,0.552,0.981,HOROZ
40074.000,783.028,325.472,157.626,2.065,0.875,40557.000,225.884,0.821,0.988,0.821,0.694,0.008,0.001,0.482,0.995,HOROZ
40079.000,808.532,309.369,168.778,1.833,0.838,41384.000,225.899,0.733,0.968,0.770,0.730,0.008,0.001,0.533,0.977,HOROZ
40090.000,774.160,310.975,164.782,1.887,0.848,40565.000,225.930,0.658,0.988,0.841,0.727,0.008,0.001,0.528,0.996,HOROZ
40101.000,782.797,312.100,164.073,1.902,0.851,40619.000,225.961,0.711,0.987,0.822,0.724,0.008,0.001,0.524,0.997,HOROZ
40110.000,788.776,324.195,158.728,2.042,0.872,40762.000,225.986,0.625,0.984,0.810,0.697,0.008,0.001,0.486,0.992,HOROZ
40307.000,792.925,321.600,161.192,1.995,0.865,40880.000,226.540,0.613,0.986,0.806,0.704,0.008,0.001,0.496,0.990,HOROZ
40324.000,798.228,323.210,160.245,2.017,0.868,40810.000,226.588,0.717,0.988,0.795,0.701,0.008,0.001,0.491,0.991,HOROZ
40351.000,798.577,323.547,159.403,2.030,0.870,40826.000,226.664,0.676,0.988,0.795,0.701,0.008,0.001,0.491,0.996,HOROZ
40418.000,780.121,316.137,163.813,1.930,0.855,40814.000,226.852,0.651,0.990,0.835,0.718,0.008,0.001,0.515,0.994,HOROZ
40485.000,803.073,334.390,156.002,2.144,0.885,41117.000,227.040,0.598,0.985,0.789,0.679,0.008,0.001,0.461,0.988,HOROZ
40487.000,793.494,320.571,162.285,1.975,0.862,41041.000,227.045,0.630,0.987,0.808,0.708,0.008,0.001,0.502,0.991,HOROZ
40555.000,794.798,332.468,156.310,2.127,0.883,40985.000,227.236,0.692,0.990,0.807,0.683,0.008,0.001,0.467,0.994,HOROZ
40587.000,799.002,325.527,160.212,2.032,0.871,41240.000,227.326,0.624,0.984,0.799,0.698,0.008,0.001,0.488,0.991,HOROZ
40669.000,796.464,321.784,162.709,1.978,0.863,41539.000,227.555,0.625,0.979,0.806,0.707,0.008,0.001,0.500,0.989,HOROZ
40669.000,803.675,324.593,160.298,2.025,0.870,41155.000,227.555,0.619,0.988,0.791,0.701,0.008,0.001,0.491,0.995,HOROZ
40704.000,788.385,318.930,163.659,1.949,0.858,41333.000,227.653,0.636,0.985,0.823,0.714,0.008,0.001,0.510,0.993,HOROZ
40711.000,781.572,318.925,163.132,1.955,0.859,41251.000,227.673,0.803,0.987,0.838,0.714,0.008,0.001,0.510,0.996,HOROZ
40769.000,812.578,329.683,158.284,2.083,0.877,41473.000,227.835,0.704,0.983,0.776,0.691,0.008,0.001,0.478,0.995,HOROZ
40804.000,790.802,323.476,163.288,1.981,0.863,41636.000,227.933,0.788,0.980,0.820,0.705,0.008,0.001,0.497,0.984,HOROZ
40804.000,790.802,323.476,163.288,1.981,0.863,41636.000,227.933,0.788,0.980,0.820,0.705,0.008,0.001,0.497,0.984,HOROZ
41043.000,797.806,331.237,158.545,2.089,0.878,41600.000,228.599,0.620,0.987,0.810,0.690,0.008,0.001,0.476,0.995,HOROZ
41086.000,807.202,333.030,158.277,2.104,0.880,41693.000,228.719,0.613,0.985,0.792,0.687,0.008,0.001,0.472,0.992,HOROZ
41102.000,792.163,326.232,161.040,2.026,0.870,41550.000,228.763,0.667,0.989,0.823,0.701,0.008,0.001,0.492,0.996,HOROZ
41114.000,803.231,339.557,154.668,2.195,0.890,41547.000,228.797,0.791,0.990,0.801,0.674,0.008,0.001,0.454,0.997,HOROZ
41122.000,780.307,308.887,170.789,1.809,0.833,41692.000,228.819,0.730,0.986,0.849,0.741,0.008,0.001,0.549,0.992,HOROZ
41127.000,783.797,310.508,169.277,1.834,0.838,41668.000,228.833,0.810,0.987,0.841,0.737,0.008,0.001,0.543,0.996,HOROZ
41155.000,781.342,311.289,169.203,1.840,0.839,41661.000,228.911,0.753,0.988,0.847,0.735,0.008,0.001,0.541,0.995,HOROZ
41210.000,802.191,303.234,178.933,1.695,0.807,42802.000,229.064,0.783,0.963,0.805,0.755,0.007,0.001,0.571,0.967,HOROZ
41237.000,799.829,325.413,162.946,1.997,0.866,41914.000,229.139,0.638,0.984,0.810,0.704,0.008,0.001,0.496,0.990,HOROZ
41239.000,815.069,336.217,157.197,2.139,0.884,41825.000,229.144,0.620,0.986,0.780,0.682,0.008,0.001,0.464,0.993,HOROZ
41240.000,798.716,315.690,167.504,1.885,0.848,41796.000,229.147,0.615,0.987,0.812,0.726,0.008,0.001,0.527,0.993,HOROZ
41244.000,790.991,328.299,160.480,2.046,0.872,41710.000,229.158,0.813,0.989,0.828,0.698,0.008,0.001,0.487,0.997,HOROZ
41246.000,818.326,315.139,167.637,1.880,0.847,42065.000,229.164,0.699,0.981,0.774,0.727,0.008,0.001,0.529,0.994,HOROZ
41360.000,797.728,318.658,165.880,1.921,0.854,41858.000,229.480,0.665,0.988,0.817,0.720,0.008,0.001,0.519,0.996,HOROZ
41384.000,812.201,316.062,167.594,1.886,0.848,42028.000,229.547,0.634,0.985,0.788,0.726,0.008,0.001,0.527,0.995,HOROZ
41469.000,792.831,316.888,167.518,1.892,0.849,41936.000,229.782,0.664,0.989,0.829,0.725,0.008,0.001,0.526,0.995,HOROZ
41486.000,753.173,278.307,190.358,1.462,0.730,41862.000,229.830,0.805,0.991,0.919,0.826,0.007,0.002,0.682,0.997,HOROZ
41548.000,813.415,321.642,165.864,1.939,0.857,42304.000,230.001,0.659,0.982,0.789,0.715,0.008,0.001,0.511,0.992,HOROZ
41774.000,797.024,308.948,172.914,1.787,0.829,42522.000,230.626,0.653,0.982,0.826,0.746,0.007,0.001,0.557,0.996,HOROZ
41856.000,821.132,324.393,164.887,1.967,0.861,42439.000,230.852,0.632,0.986,0.780,0.712,0.008,0.001,0.506,0.996,HOROZ
41857.000,799.297,317.504,169.332,1.875,0.846,42538.000,230.855,0.705,0.984,0.823,0.727,0.008,0.001,0.529,0.991,HOROZ
41898.000,797.562,315.944,169.892,1.860,0.843,42521.000,230.968,0.669,0.985,0.828,0.731,0.008,0.001,0.534,0.994,HOROZ
41978.000,821.864,337.171,160.036,2.107,0.880,42593.000,231.188,0.685,0.986,0.781,0.686,0.008,0.001,0.470,0.991,HOROZ
41978.000,821.864,337.171,160.036,2.107,0.880,42593.000,231.188,0.685,0.986,0.781,0.686,0.008,0.001,0.470,0.991,HOROZ
41981.000,811.437,327.091,165.033,1.982,0.863,42648.000,231.197,0.602,0.984,0.801,0.707,0.008,0.001,0.500,0.990,HOROZ
41981.000,844.489,334.477,161.089,2.076,0.876,42857.000,231.197,0.609,0.980,0.740,0.691,0.008,0.001,0.478,0.992,HOROZ
41994.000,775.151,298.280,179.873,1.658,0.798,42467.000,231.232,0.692,0.989,0.878,0.775,0.007,0.002,0.601,0.997,HOROZ
42002.000,785.556,303.656,177.201,1.714,0.812,42673.000,231.254,0.664,0.984,0.855,0.762,0.007,0.002,0.580,0.994,HOROZ
42045.000,842.549,347.545,156.890,2.215,0.892,42836.000,231.373,0.668,0.982,0.744,0.666,0.008,0.001,0.443,0.982,HOROZ
42072.000,806.716,328.711,165.755,1.983,0.864,42898.000,231.447,0.678,0.981,0.812,0.704,0.008,0.001,0.496,0.983,HOROZ
42156.000,815.245,335.198,160.937,2.083,0.877,42586.000,231.678,0.834,0.990,0.797,0.691,0.008,0.001,0.478,0.995,HOROZ
42156.000,815.245,335.198,160.937,2.083,0.877,42586.000,231.678,0.834,0.990,0.797,0.691,0.008,0.001,0.478,0.995,HOROZ
42186.000,821.018,317.687,170.177,1.867,0.844,42921.000,231.760,0.818,0.983,0.786,0.730,0.008,0.001,0.532,0.994,HOROZ
42193.000,811.097,318.943,169.097,1.886,0.848,42842.000,231.780,0.747,0.985,0.806,0.727,0.008,0.001,0.528,0.996,HOROZ
42260.000,823.147,333.455,162.244,2.055,0.874,42828.000,231.964,0.711,0.987,0.784,0.696,0.008,0.001,0.484,0.995,HOROZ
42373.000,836.822,333.018,162.744,2.046,0.872,43049.000,232.274,0.807,0.984,0.760,0.697,0.008,0.001,0.486,0.995,HOROZ
42389.000,805.943,327.980,167.202,1.962,0.860,43060.000,232.317,0.781,0.984,0.820,0.708,0.008,0.001,0.502,0.984,HOROZ
42402.000,800.745,318.293,171.801,1.853,0.842,43064.000,232.353,0.703,0.985,0.831,0.730,0.008,0.001,0.533,0.987,HOROZ
42450.000,828.116,347.952,156.469,2.224,0.893,42820.000,232.484,0.609,0.991,0.778,0.668,0.008,0.001,0.446,0.993,HOROZ
42450.000,828.116,347.952,156.469,2.224,0.893,42820.000,232.484,0.609,0.991,0.778,0.668,0.008,0.001,0.446,0.993,HOROZ
42505.000,805.210,323.507,167.797,1.928,0.855,43079.000,232.635,0.682,0.987,0.824,0.719,0.008,0.001,0.517,0.997,HOROZ
42552.000,793.738,313.311,174.189,1.799,0.831,43067.000,232.764,0.645,0.988,0.849,0.743,0.007,0.001,0.552,0.993,HOROZ
42614.000,804.837,327.292,166.786,1.962,0.860,43188.000,232.933,0.726,0.987,0.827,0.712,0.008,0.001,0.507,0.994,HOROZ
42642.000,806.488,324.360,168.621,1.924,0.854,43163.000,233.010,0.806,0.988,0.824,0.718,0.008,0.001,0.516,0.993,HOROZ
42670.000,791.457,293.881,185.537,1.584,0.776,43350.000,233.086,0.707,0.984,0.856,0.793,0.007,0.002,0.629,0.996,HOROZ
42678.000,822.714,340.946,160.864,2.119,0.882,43227.000,233.108,0.836,0.987,0.792,0.684,0.008,0.001,0.467,0.991,HOROZ
42693.000,787.181,309.575,177.285,1.746,0.820,43246.000,233.149,0.811,0.987,0.866,0.753,0.007,0.001,0.567,0.990,HOROZ
42708.000,834.590,350.369,155.802,2.249,0.896,43198.000,233.190,0.810,0.989,0.771,0.666,0.008,0.001,0.443,0.996,HOROZ
42710.000,816.687,335.839,163.671,2.052,0.873,43315.000,233.195,0.806,0.986,0.805,0.694,0.008,0.001,0.482,0.989,HOROZ
42757.000,832.736,339.138,162.046,2.093,0.878,43391.000,233.324,0.600,0.985,0.775,0.688,0.008,0.001,0.473,0.991,HOROZ
42774.000,780.822,292.555,187.044,1.564,0.769,43284.000,233.370,0.717,0.988,0.882,0.798,0.007,0.002,0.636,0.995,HOROZ
42780.000,801.214,322.594,169.395,1.904,0.851,43293.000,233.386,0.801,0.988,0.837,0.723,0.008,0.001,0.523,0.997,HOROZ
42818.000,828.988,334.976,163.372,2.050,0.873,43434.000,233.490,0.620,0.986,0.783,0.697,0.008,0.001,0.486,0.996,HOROZ
42857.000,816.249,338.999,161.417,2.100,0.879,43328.000,233.596,0.728,0.989,0.808,0.689,0.008,0.001,0.475,0.997,HOROZ
43000.000,968.539,348.520,158.319,2.201,0.891,44715.000,233.986,0.668,0.962,0.576,0.671,0.008,0.001,0.451,0.992,HOROZ
43015.000,825.521,341.440,161.430,2.115,0.881,43627.000,234.026,0.710,0.986,0.793,0.685,0.008,0.001,0.470,0.994,HOROZ
43029.000,812.609,323.967,170.323,1.902,0.851,43500.000,234.065,0.741,0.989,0.819,0.723,0.008,0.001,0.522,0.993,HOROZ
43077.000,830.696,349.041,158.769,2.198,0.891,43755.000,234.195,0.772,0.985,0.784,0.671,0.008,0.001,0.450,0.990,HOROZ
43099.000,815.390,328.234,168.610,1.947,0.858,43710.000,234.255,0.698,0.986,0.815,0.714,0.008,0.001,0.509,0.992,HOROZ
43099.000,815.390,328.234,168.610,1.947,0.858,43710.000,234.255,0.698,0.986,0.815,0.714,0.008,0.001,0.509,0.992,HOROZ
43114.000,823.478,336.202,165.315,2.034,0.871,43778.000,234.296,0.600,0.985,0.799,0.697,0.008,0.001,0.486,0.988,HOROZ
43126.000,816.933,337.608,163.388,2.066,0.875,43547.000,234.328,0.817,0.990,0.812,0.694,0.008,0.001,0.482,0.995,HOROZ
43136.000,819.644,324.597,172.252,1.884,0.848,44239.000,234.355,0.654,0.975,0.807,0.722,0.008,0.001,0.521,0.982,HOROZ
43185.000,810.945,325.519,170.717,1.907,0.851,43737.000,234.488,0.866,0.987,0.825,0.720,0.008,0.001,0.519,0.989,HOROZ
43192.000,800.212,314.055,176.543,1.779,0.827,43717.000,234.507,0.803,0.988,0.848,0.747,0.007,0.001,0.558,0.992,HOROZ
43204.000,839.531,346.337,159.813,2.167,0.887,43959.000,234.540,0.647,0.983,0.770,0.677,0.008,0.001,0.459,0.994,HOROZ
43279.000,843.066,336.280,164.667,2.042,0.872,43813.000,234.744,0.615,0.988,0.765,0.698,0.008,0.001,0.487,0.995,HOROZ
43409.000,831.016,338.535,163.729,2.068,0.875,44050.000,235.096,0.614,0.985,0.790,0.694,0.008,0.001,0.482,0.997,HOROZ
43418.000,814.870,322.252,172.503,1.868,0.845,44045.000,235.120,0.701,0.986,0.822,0.730,0.007,0.001,0.532,0.994,HOROZ
43493.000,834.832,335.063,166.839,2.008,0.867,44332.000,235.323,0.599,0.981,0.784,0.702,0.008,0.001,0.493,0.991,HOROZ
43518.000,905.774,348.719,159.601,2.185,0.889,44595.000,235.391,0.574,0.976,0.667,0.675,0.008,0.001,0.456,0.996,HOROZ
43533.000,820.623,333.800,167.481,1.993,0.865,44179.000,235.431,0.817,0.985,0.812,0.705,0.008,0.001,0.497,0.991,HOROZ
43548.000,846.546,347.445,163.956,2.119,0.882,45022.000,235.472,0.656,0.967,0.764,0.678,0.008,0.001,0.459,0.973,HOROZ
43554.000,828.293,339.224,164.771,2.059,0.874,44186.000,235.488,0.652,0.986,0.798,0.694,0.008,0.001,0.482,0.992,HOROZ
43693.000,817.646,328.285,170.724,1.923,0.854,44262.000,235.864,0.803,0.987,0.821,0.718,0.008,0.001,0.516,0.993,HOROZ
43717.000,819.231,330.960,169.311,1.955,0.859,44186.000,235.928,0.831,0.989,0.819,0.713,0.008,0.001,0.508,0.993,HOROZ
43743.000,829.880,345.644,162.240,2.130,0.883,44261.000,235.999,0.697,0.988,0.798,0.683,0.008,0.001,0.466,0.993,HOROZ
43743.000,830.354,338.569,165.890,2.041,0.872,44514.000,235.999,0.662,0.983,0.797,0.697,0.008,0.001,0.486,0.992,HOROZ
43746.000,836.693,339.353,165.411,2.052,0.873,44442.000,236.007,0.714,0.984,0.785,0.695,0.008,0.001,0.484,0.992,HOROZ
43746.000,836.693,339.353,165.411,2.052,0.873,44442.000,236.007,0.714,0.984,0.785,0.695,0.008,0.001,0.484,0.992,HOROZ
43779.000,837.559,349.466,159.998,2.184,0.889,44241.000,236.096,0.802,0.990,0.784,0.676,0.008,0.001,0.456,0.997,HOROZ
43832.000,836.567,340.048,165.029,2.061,0.874,44421.000,236.239,0.823,0.987,0.787,0.695,0.008,0.001,0.483,0.994,HOROZ
43844.000,826.338,338.905,165.758,2.045,0.872,44434.000,236.271,0.823,0.987,0.807,0.697,0.008,0.001,0.486,0.994,HOROZ
43844.000,826.338,338.905,165.758,2.045,0.872,44434.000,236.271,0.823,0.987,0.807,0.697,0.008,0.001,0.486,0.994,HOROZ
43848.000,845.054,343.307,164.027,2.093,0.878,44478.000,236.282,0.671,0.986,0.772,0.688,0.008,0.001,0.474,0.991,HOROZ
43871.000,814.595,328.483,170.898,1.922,0.854,44373.000,236.344,0.644,0.989,0.831,0.720,0.007,0.001,0.518,0.995,HOROZ
43886.000,773.792,289.896,193.322,1.500,0.745,44317.000,236.384,0.762,0.990,0.921,0.815,0.007,0.002,0.665,0.997,HOROZ
43900.000,839.181,347.179,162.241,2.140,0.884,44449.000,236.422,0.745,0.988,0.783,0.681,0.008,0.001,0.464,0.992,HOROZ
43912.000,844.203,354.302,159.683,2.219,0.893,44602.000,236.454,0.704,0.985,0.774,0.667,0.008,0.001,0.445,0.988,HOROZ
43914.000,833.354,341.729,164.639,2.076,0.876,44402.000,236.459,0.592,0.989,0.795,0.692,0.008,0.001,0.479,0.994,HOROZ
43918.000,824.223,340.090,164.975,2.061,0.874,44470.000,236.470,0.693,0.988,0.812,0.695,0.008,0.001,0.483,0.997,HOROZ
43924.000,834.163,345.424,162.996,2.119,0.882,44618.000,236.486,0.713,0.984,0.793,0.685,0.008,0.001,0.469,0.993,HOROZ
43955.000,805.062,313.756,180.411,1.739,0.818,44903.000,236.570,0.707,0.979,0.852,0.754,0.007,0.001,0.569,0.989,HOROZ
43978.000,836.878,331.886,169.551,1.957,0.860,44747.000,236.632,0.640,0.983,0.789,0.713,0.008,0.001,0.508,0.995,HOROZ
43991.000,808.658,320.690,177.050,1.811,0.834,45031.000,236.667,0.747,0.977,0.845,0.738,0.007,0.001,0.545,0.986,HOROZ
44020.000,822.517,335.119,168.159,1.993,0.865,44553.000,236.745,0.799,0.988,0.818,0.706,0.008,0.001,0.499,0.995,HOROZ
44029.000,823.817,327.694,172.198,1.903,0.851,44653.000,236.769,0.701,0.986,0.815,0.723,0.007,0.001,0.522,0.993,HOROZ
44049.000,812.823,322.755,176.276,1.831,0.838,44699.000,236.823,0.817,0.985,0.838,0.734,0.007,0.001,0.538,0.986,HOROZ
44074.000,841.284,338.664,167.218,2.025,0.870,44765.000,236.890,0.634,0.985,0.783,0.699,0.008,0.001,0.489,0.991,HOROZ
44120.000,809.203,324.543,174.768,1.857,0.843,44690.000,237.013,0.797,0.987,0.847,0.730,0.007,0.001,0.533,0.990,HOROZ
44154.000,819.804,340.648,166.250,2.049,0.873,44617.000,237.105,0.826,0.990,0.826,0.696,0.008,0.001,0.484,0.993,HOROZ
44171.000,826.190,343.406,163.973,2.094,0.879,44634.000,237.150,0.771,0.990,0.813,0.691,0.008,0.001,0.477,0.999,HOROZ
44258.000,832.579,334.905,169.469,1.976,0.863,44909.000,237.384,0.659,0.986,0.802,0.709,0.008,0.001,0.502,0.993,HOROZ
44362.000,845.277,350.767,161.631,2.170,0.888,44851.000,237.662,0.585,0.989,0.780,0.678,0.008,0.001,0.459,0.996,HOROZ
44375.000,843.947,350.684,161.736,2.168,0.887,44978.000,237.697,0.594,0.987,0.783,0.678,0.008,0.001,0.459,0.996,HOROZ
44389.000,825.922,316.661,180.168,1.758,0.822,45118.000,237.735,0.651,0.984,0.818,0.751,0.007,0.001,0.564,0.991,HOROZ
44392.000,848.676,359.514,158.173,2.273,0.898,45043.000,237.743,0.814,0.986,0.775,0.661,0.008,0.001,0.437,0.994,HOROZ
44399.000,828.051,341.544,166.359,2.053,0.873,44950.000,237.762,0.796,0.988,0.814,0.696,0.008,0.001,0.485,0.995,HOROZ
44492.000,822.871,336.979,168.647,1.998,0.866,44949.000,238.010,0.649,0.990,0.826,0.706,0.008,0.001,0.499,0.997,HOROZ
44535.000,856.043,346.886,165.678,2.094,0.879,45306.000,238.125,0.604,0.983,0.764,0.686,0.008,0.001,0.471,0.987,HOROZ
44562.000,850.137,343.516,168.018,2.045,0.872,45393.000,238.198,0.612,0.982,0.775,0.693,0.008,0.001,0.481,0.983,HOROZ
44594.000,846.716,353.856,161.588,2.190,0.890,45211.000,238.283,0.746,0.986,0.782,0.673,0.008,0.001,0.453,0.993,HOROZ
44606.000,829.615,339.279,168.280,2.016,0.868,45224.000,238.315,0.711,0.986,0.814,0.702,0.008,0.001,0.493,0.995,HOROZ
44608.000,859.481,329.856,175.167,1.883,0.847,45446.000,238.321,0.852,0.982,0.759,0.723,0.007,0.001,0.522,0.983,HOROZ
44614.000,850.425,351.269,162.308,2.164,0.887,45243.000,238.337,0.634,0.986,0.775,0.679,0.008,0.001,0.460,0.996,HOROZ
44614.000,850.425,351.269,162.308,2.164,0.887,45243.000,238.337,0.634,0.986,0.775,0.679,0.008,0.001,0.460,0.996,HOROZ
44648.000,808.725,310.632,183.911,1.689,0.806,45229.000,238.427,0.746,0.987,0.858,0.768,0.007,0.001,0.589,0.995,HOROZ
44648.000,833.623,350.294,162.910,2.150,0.885,45149.000,238.427,0.805,0.989,0.807,0.681,0.008,0.001,0.463,0.996,HOROZ
44701.000,850.200,349.483,164.436,2.125,0.882,45295.000,238.569,0.578,0.987,0.777,0.683,0.008,0.001,0.466,0.990,HOROZ
44704.000,847.544,360.188,158.392,2.274,0.898,45127.000,238.577,0.738,0.991,0.782,0.662,0.008,0.001,0.439,0.998,HOROZ
44710.000,832.120,332.069,171.958,1.931,0.855,45234.000,238.593,0.694,0.988,0.811,0.719,0.007,0.001,0.516,0.997,HOROZ
44710.000,832.120,332.069,171.958,1.931,0.855,45234.000,238.593,0.694,0.988,0.811,0.719,0.007,0.001,0.516,0.997,HOROZ
44737.000,847.583,345.092,166.100,2.078,0.877,45395.000,238.665,0.616,0.986,0.783,0.692,0.008,0.001,0.478,0.994,HOROZ
